timestamp_ms,is_race_on,speed_mps,ax,ay,az,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,sent_brk,abs_scale,learn_on,learn_ceiling,learn_cap,learn_alat,learn_dref,learn_verdict,learn_brake_d,learn_open
354032671,1,58.2388,-41.6075,2.269,-4.4963,0.0554,0.0135,-0.0878,-0.0994,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032687,1,57.972,-41.7209,2.1587,-4.3025,0.064,0.0204,-0.0755,-0.0685,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032703,1,57.8534,-41.209,2.0891,-4.3776,0.0631,0.0238,-0.0381,-0.0538,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032718,1,57.7497,-41.2283,2.0212,-3.964,0.0623,0.0226,-0.0005,-0.0354,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032734,1,57.6587,-40.2033,1.789,-3.78,0.0585,0.0195,0.0404,-0.0258,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032750,1,57.5751,-39.759,1.4842,-3.7654,0.0542,0.0174,0.1036,-0.0302,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032765,1,57.4981,-38.656,1.2271,-3.0698,0.0473,0.0161,0.148,-0.0093,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032781,1,57.4309,-38.8498,1.0495,-2.5087,0.0397,0.0146,0.1899,0.013,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032796,1,57.371,-38.5797,1.0299,-2.005,0.0252,0.0051,0.2305,0.0446,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032812,1,57.2804,-39.5917,1.6934,-0.2999,0.0025,-0.0049,0.3134,0.1159,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032828,1,57.2611,-40.2592,2.1096,-0.3262,-0.0064,-0.0055,0.3547,0.13,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032843,1,57.2581,-41.5159,2.6595,0.9493,-0.0102,-0.0036,0.3858,0.1404,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032859,1,57.272,-41.8806,2.9885,1.5134,-0.0141,-0.0036,0.3917,0.1537,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032875,1,57.2991,-41.8386,3.1715,2.6861,-0.0171,-0.0043,0.386,0.161,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032890,1,57.3294,-42.3703,3.4683,3.4053,-0.0192,-0.0061,0.3855,0.1664,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032906,1,57.3596,-42.0944,3.5859,3.9923,-0.0151,-0.0052,0.3918,0.1714,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032921,1,57.3967,-42.5465,3.7091,4.4264,-0.0079,-0.002,0.403,0.1588,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032937,1,57.4876,-42.5833,4.118,5.476,-0.0069,-0.0018,0.3757,0.1558,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032953,1,57.5404,-42.4242,4.1989,5.7851,-0.0081,-0.0024,0.358,0.1504,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032968,1,57.5905,-41.8594,4.2757,6.4968,-0.0088,-0.0027,0.3353,0.1537,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354032984,1,57.6398,-41.4297,4.1311,6.414,-0.0075,-0.0007,0.3257,0.1549,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033000,1,57.693,-40.6194,3.6085,6.3757,-0.012,-0.0009,0.3323,0.1422,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033015,1,57.7512,-39.0616,2.979,6.0805,-0.0199,-0.0021,0.3247,0.144,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033031,1,57.8065,-37.1602,2.1651,6.243,-0.0225,-0.0021,0.3224,0.1612,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033046,1,57.8547,-35.039,1.0253,5.9392,-0.0214,-0.0034,0.3398,0.1747,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033062,1,57.922,-32.7181,-0.4595,5.6136,-0.0083,-0.0065,0.3773,0.2129,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033078,1,57.9507,-32.5096,-0.5689,5.3652,-0.0036,-0.0062,0.3957,0.2209,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033093,1,57.9966,-33.0314,-0.2765,5.2046,-0.0042,-0.0064,0.3932,0.1902,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033109,1,58.0572,-33.6919,0.5918,5.7774,-0.006,-0.0059,0.3565,0.1643,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033125,1,58.1276,-36.0061,1.952,5.9498,-0.0082,-0.007,0.28,0.1492,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033140,1,58.1919,-38.285,3.5675,6.416,-0.0086,-0.0056,0.2673,0.1075,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033156,1,58.2444,-39.8488,4.877,6.663,-0.0076,-0.0046,0.2555,0.0938,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033171,1,58.2911,-40.7307,5.6681,6.48,-0.0046,-0.003,0.2647,0.081,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033187,1,58.3915,-40.7387,6.186,6.3213,-0.0088,-0.0024,0.2581,0.0843,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033203,1,58.4385,-39.711,6.0148,6.46,-0.009,-0.0026,0.2641,0.0894,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033218,1,58.4832,-39.2028,5.56,6.1011,-0.0096,-0.0023,0.2746,0.0979,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033234,1,58.5293,-38.0039,4.6916,6.1687,-0.0147,-0.0041,0.2959,0.1027,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033250,1,58.5757,-36.6647,3.7101,6.3814,-0.0185,-0.0043,0.3184,0.1115,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033265,1,58.6254,-35.6066,2.6694,6.0659,-0.0129,0.0005,0.33,0.1259,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033281,1,58.6732,-33.768,1.5604,5.8206,-0.0115,-0,0.3514,0.141,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033296,1,58.7092,-32.7306,0.6073,5.6615,-0.0074,-0.0033,0.3802,0.1591,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033312,1,58.7647,-32.6355,0.0154,5.8387,-0.0003,-0.0047,0.4162,0.192,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033328,1,58.8022,-33.3225,0.2452,5.6339,-0.0013,-0.0046,0.4264,0.1727,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033343,1,58.8519,-35.3719,1.0259,5.6285,-0.0039,-0.0062,0.4092,0.1559,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033359,1,58.9033,-36.9749,2.0444,5.4463,-0.0046,-0.0054,0.3842,0.1396,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033375,1,58.9609,-38.8459,3.3303,6.4702,-0.0084,-0.0049,0.3272,0.1345,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033390,1,59.0061,-41.485,4.6534,6.8859,-0.0067,-0.0036,0.3284,0.1116,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033406,1,59.0482,-42.6098,5.4029,6.638,-0.0085,-0.0018,0.3374,0.0945,0,1,1,7.018,1.755,37.09,37.31,0,0,1
354033421,1,59.0975,-43.0138,5.7645,6.9044,-0.01,-0.0002,0.3165,0.1015,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033437,1,59.1846,-41.6124,5.1656,6.525,-0.0087,-0.0003,0.338,0.1103,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033453,1,59.2088,-41.8369,4.8597,6.477,-0.0044,-0.0029,0.3651,0.1247,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033468,1,59.2288,-41.6621,4.5129,6.6668,-0.0007,-0.0045,0.3875,0.1386,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033484,1,59.2594,-41.6005,4.2957,5.775,-0.0016,-0.0043,0.3947,0.1344,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033500,1,59.3022,-41.6531,4.3301,6.0207,-0.0049,-0.0027,0.3768,0.1287,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033515,1,59.3577,-41.1864,4.4271,6.3222,-0.0109,-0.0011,0.3578,0.1203,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033531,1,59.4026,-41.7921,4.4768,6.7463,-0.0107,-0.0012,0.3547,0.1196,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033546,1,59.4353,-41.9245,4.434,6.4075,-0.0086,-0.0017,0.3638,0.1246,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033562,1,59.4606,-40.8924,4.0097,6.2693,-0.0064,-0.0019,0.3787,0.1349,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033578,1,59.5285,-40.2307,3.2912,6.4381,-0.008,-0.0011,0.3779,0.1343,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033593,1,59.559,-40.3489,3.0135,6.4547,-0.0072,-0.0016,0.3885,0.1364,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033609,1,59.5813,-40.1334,2.8101,6.1035,-0.0041,-0.003,0.4026,0.1422,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033625,1,59.6056,-39.6503,2.6073,6.1052,-0.0029,-0.0036,0.4085,0.15,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033640,1,59.6343,-39.7083,2.4235,5.6585,-0.0034,-0.0032,0.4087,0.151,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033656,1,59.671,-39.7906,2.4019,5.6188,-0.0062,-0.0022,0.4017,0.1468,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033671,1,59.7108,-39.4194,2.306,5.8928,-0.009,-0.0012,0.3946,0.1447,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033687,1,59.7742,-39.2766,2.0295,6.2193,-0.0077,-0.0024,0.4092,0.1526,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033703,1,59.8,-38.9118,1.8158,6.0362,-0.0061,-0.003,0.4168,0.1624,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033718,1,59.8287,-38.632,1.5648,6.1777,-0.0056,-0.0032,0.421,0.1618,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033734,1,59.8611,-38.9693,1.583,6.2259,-0.0069,-0.003,0.4229,0.1592,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033750,1,59.8923,-39.1674,1.6806,5.9291,-0.0068,-0.0033,0.4284,0.1571,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033765,1,59.9191,-39.1655,1.8273,6.1564,-0.0047,-0.0043,0.4241,0.1625,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033781,1,59.9449,-40.2275,2.3401,5.6796,-0.0031,-0.005,0.4149,0.1638,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033796,1,59.972,-41.4824,2.8779,5.8883,-0.0033,-0.0049,0.4073,0.1603,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033812,1,60.0621,-43.7942,4.2731,6.6461,-0.0112,-0.0021,0.3511,0.124,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033828,1,60.1077,-43.6953,4.6717,6.7229,-0.0122,-0.0011,0.3323,0.12,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033843,1,60.1466,-44.1462,4.8154,6.646,-0.0121,-0.0005,0.3297,0.1215,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033859,1,60.1808,-43.4635,4.4055,6.436,-0.0115,-0.0003,0.3441,0.1291,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033875,1,60.2173,-41.8567,3.534,6.2919,-0.0118,0.0001,0.3471,0.1419,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033890,1,60.2544,-40.323,2.6258,6.3023,-0.0119,0.0003,0.3677,0.1489,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033906,1,60.2874,-38.5698,1.6305,6.3798,-0.0107,-0.0004,0.3958,0.1575,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033921,1,60.3343,-36.4948,0.3326,5.5905,-0.0034,-0.0045,0.4331,0.1939,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033937,1,60.355,-36.438,0.2103,5.6033,-0.001,-0.0052,0.441,0.2055,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033953,1,60.3844,-36.8639,0.478,5.3465,-0.0013,-0.0051,0.4481,0.1837,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033968,1,60.4255,-38.1475,1.1314,5.1689,-0.0042,-0.0061,0.4339,0.1657,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354033984,1,60.4752,-39.6538,1.8995,6.0295,-0.0083,-0.0052,0.4052,0.1466,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034000,1,60.5187,-40.6552,2.6765,5.975,-0.0079,-0.0043,0.3846,0.1363,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034015,1,60.5589,-41.9199,3.3349,6.4976,-0.0086,-0.0032,0.3719,0.1298,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034031,1,60.5964,-42.8861,3.7014,6.3423,-0.0091,-0.0023,0.3653,0.1298,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034046,1,60.6463,-42.6105,3.8147,6.6205,-0.0129,-0.0016,0.3349,0.1292,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034062,1,60.737,-41.6524,3.4771,6.8732,-0.0152,-0.0004,0.3302,0.1291,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034078,1,60.7786,-40.6954,2.8915,6.3318,-0.0155,-0.0001,0.3392,0.1369,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034093,1,60.8153,-39.3508,2.0492,6.2371,-0.0143,-0.0007,0.3561,0.1494,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034109,1,60.8403,-38.8548,1.5101,6.1091,-0.0093,-0.0032,0.3694,0.1675,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034125,1,60.8653,-38.1237,1.2079,6.1515,-0.0047,-0.0041,0.383,0.1774,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034140,1,60.8909,-38.1848,1.0577,5.3715,-0.0023,-0.0043,0.3933,0.1818,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034156,1,60.9311,-38.7815,1.3983,5.8968,-0.004,-0.0054,0.3978,0.1562,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034171,1,60.9795,-39.5284,1.9712,6.2514,-0.0068,-0.0051,0.3815,0.1398,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034187,1,61.0831,-40.6471,2.9335,6.8539,-0.012,-0.0028,0.3373,0.13,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034203,1,61.1279,-40.9903,2.9834,6.4176,-0.012,-0.0022,0.3398,0.1306,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034218,1,61.1661,-40.3601,2.7848,6.3626,-0.0099,-0.0031,0.355,0.1312,0,1,1,7.018,1.755,37.08,37.31,0,0,1
354034234,1,61.2007,-40.4066,2.6484,6.1853,-0.0076,-0.003,0.365,0.1414,0,1,1,7.018,1.755,37.07,37.31,0,0,1
354034250,1,61.2363,-40.061,2.3792,6.409,-0.0063,-0.0042,0.3755,0.1482,0,1,1,7.018,1.755,37.07,37.31,0,0,1
354034265,1,61.2791,-39.6227,2.0767,6.6265,-0.0076,-0.0029,0.3774,0.1442,0,1,1,7.018,1.755,37.07,37.31,0,0,1
354034281,1,61.3268,-38.8464,1.8541,6.031,-0.0099,-0.0031,0.3741,0.1459,0,1,1,7.018,1.755,37.07,37.31,0,0,1
354034296,1,61.3729,-39.1312,1.6812,6.375,-0.0107,-0.0034,0.3741,0.1497,0,1,1,7.018,1.755,37.07,37.31,0,0,1
354034312,1,61.4485,-38.2693,1.4077,5.8968,-0.0065,-0.0036,0.3869,0.1604,0,1,1,7.018,1.755,37.07,37.31,0,0,1
